product_id,product_name,manufacturer,matched_name,matched_maker,similarity,maker_status,raw_length
2635,"고기왕만두","농업회사법인(유)굿푸드","고기왕만두","(주)취영루",1.00,❌불일치,137
2638,"종합캔디1","매일제과산업(주)","종합캔디1","미성식품",1.00,❌불일치,43
2639,"설록 둥굴레차","농업회사법인(주)오설록농장","둥굴레차","대한다업(주)",0.63,❌불일치,7
2642,"서주아이스주","주식회사 서주","서주아이스주젤리","서주푸드(주)2공장",0.60,🟡유사,77
2647,"내가파인 프리미엄 모카골드 커피믹스","(주)코시스템","프리미엄 모카골드 커피믹스","주식회사 에이진",0.75,❌불일치,40
2658,"삼각주먹밥용포장김","삼해상사(주)부안공장","삼각주먹밥용포장김","삼해상사(주)부안2공장",1.00,❌불일치,23
2672,"오리고추장불고기","태하식품","올특찬 오리고추장불고기","(주)베베쿡",0.69,❌불일치,74
2673,"발효다시마환","영농조합법인 한국생약조합","상쾌한 발효다시마환","파마코푸드주식회사",0.64,❌불일치,10
2693,"유기농현미쌀과자","자연과나","유기농현미쌀과자 미니","레인보우팜(주)농업회사법인",0.75,❌불일치,15
2704,"고구마맛전분","한국에스비식품(주)","고구마맛전분","(주)범아식품",1.00,❌불일치,17
2707,"캡사이신분말","(주)티알아이","캡사이신분말","(주)삼아벤처",1.00,❌불일치,66
2731,"육포맛오징어","썬푸드","육포맛오징어","새시대식품",1.00,❌불일치,106
2734,"봉밀절편홍삼","(주)한국인삼공사","봉밀절편홍삼","강원인삼농협",1.00,❌불일치,18
2738,"훈제연어슬라이스","진승글로벌푸드주식회사","냉장 훈제연어슬라이스","우영수산주식회사",0.75,❌불일치,8
2743,"삼백초진액","농업법인 주식회사 미산약초농장","삼백초진액","웰빙바이오",1.00,❌불일치,6
2746,"예맛 재래김","예맛식품","예맛 갯벌 재래김","예맛상사(주)",0.70,❌불일치,26
2747,"아몬드 초코볼","롯데웰푸드(주)","아몬드 초코볼","(주)자연맘",1.00,❌불일치,11
2767,"동원보성녹차","(주)동원F&B","동원보성녹차","주식회사 보성녹차인 1공장",1.00,❌불일치,34
2778,"스테이크소스","대상(주)기흥공장","스테이크소스","주식회사 오뚜기",1.00,❌불일치,110
2781,"크림치즈(딸기)","서울우유협동조합 용인공장","딸기 크림치즈 푸딩","푸루푸루",0.73,❌불일치,30
2782,"타타리메밀차","(주)명신","타타리메밀차","수목건강식품",1.00,❌불일치,10
2786,"돌산갓김치","대상(주)횡성공장","돌산갓김치","여수농협돌산갓김치공장",1.00,❌불일치,58
2787,"돈불고기소스-CJJ","한마루푸드","돈불고기소스","e-맛사랑",0.64,❌불일치,85
2818,"춘천막국수","칠갑농산 주식회사","춘천막국수","서울제면",1.00,❌불일치,29
2823,"문경새재오미자진액","이젠하우스 1공장","문경새재오미자진액","문경새재웰빙하우스",1.00,❌불일치,11
2824,"찰메시루떡","한소담","찰메시루떡","주식회사 해피21세기",1.00,❌불일치,19
2838,"현미 누룽지팝","(주)한국라이스바이오","누룽지칩 (현미)","노벨푸드",0.60,❌불일치,27
2839,"전복 통조림","글로리아 수산","전복장 통조림","(주)째보식당",0.67,❌불일치,79
2856,"홍각시 고춧가루(매운맛)","대풍년영농조합법인(제2공장)","매운맛 고춧가루","농업회사법인 주식회사 진성푸드",0.69,❌불일치,8
2869,"후라이드치킨파우다","(주)푸디노에프앤디","망부석 후라이드치킨파우다","이푸드(주)2공장",0.71,❌불일치,283
2872,"복분자골드","(주)한보메디팜","복분자골드","(주)보고신약 논산공장",1.00,❌불일치,76
2887,"한돈주물럭","농업회사법인 꿀맛나는세상 주식회사","한돈주물럭&모듬쌈","라임에프앤비(주)",0.60,❌불일치,108
2899,"싱싱맘 소불고기 덮밥","(주)천본","소불고기 덮밥","(주)미당",0.67,❌불일치,67
2901,"티오 아이스티 복숭아맛","동서식품(주)","아이스티 티오 복숭아","신우식품 주식회사",0.79,❌불일치,56
2906,"파프리카소금","자연과나","파프리카소금","미가식품영농조합법인",1.00,❌불일치,11
2914,"하수오+어성초분말","농업법인 주식회사 미산약초농장","어성초분말","(주)케이지앤에프",0.60,❌불일치,8
2921,"모란각 냉면무김치","(주)참맛나라","냉면무김치","강화섬김치",0.60,❌불일치,29
2939,"깻잎장아찌","진우식품(주)","깻잎장아찌","순창고추장보존협의회",1.00,❌불일치,24
2946,"별미포기김치","(주)진보식품","별미포기김치","농업회사법인구미협동식품합명회사",1.00,❌불일치,67
2964,"복분자캔디","매일제과산업(주)","복분자캔디","맘모스식품",1.00,❌불일치,25
2969,"호박인절미(냉동)","(주)찰떡궁합","카스테라 호박인절미(냉동)","종로복떡방",0.64,❌불일치,35
2971,"청포도캔디","롯데웰푸드(주)","청포도캔디","(주)성호제과",1.00,❌불일치,54
2994,"감자김치찐만두","농업회사법인(유)굿푸드","감자김치찐만두","천두식품",1.00,❌불일치,196
3005,"라이스&초코","(주)에이뷰","라이스 초코","완주떡메마을",1.00,❌불일치,53
3010,"설록 둥굴레차","농업회사법인(주)오설록농장","둥굴레차","대한다업(주)",0.63,❌불일치,7
3012,"모듬장아찌","장담아전통식품영농조합법인","모듬장아찌","(주)대창농산",1.00,❌불일치,97
3037,"서래 소불고기","농업회사법인 꿀맛나는세상 주식회사","소불고기","한미푸드(주)",0.63,❌불일치,50
3065,"고려홍삼골드","(주)비엔비","고려홍삼골드","태웅식품(주)",1.00,❌불일치,8
3067,"낙지새우볶음","(주)은하수산 암남지점","낙지새우볶음","(주)에이치푸드",1.00,❌불일치,31
3082,"육개장라면밥2","농업회사법인 오비효모(주)","육개장라면밥","농업회사법인주식회사 두리두리",0.67,❌불일치,20
3089,"장흥무산김(조미김)","장흥무산김주식회사","장흥무산김","(주)아침가리",0.60,❌불일치,15
3091,"슈가파우더","(주)새롬푸드 농업회사법인","슈가파우더","롯데웰푸드(주)안산공장",1.00,❌불일치,8
3119,"퓨어 블루베리","매일유업(주) 청양공장","퓨어 유기농 블루베리","(주)천호엔케어",0.67,❌불일치,7
3129,"참치김치김밥","시종식품","참치김치김밥","롯데평택CK 주식회사",1.00,❌불일치,83
3139,"고구마정과","사임당푸드영농조합법인","고구마정과","성진식품",1.00,❌불일치,11
3151,"치즈생선까스","영빈식품","치즈생선까스","주식회사 영인푸드",1.00,❌불일치,24
3154,"생깻잎무침","(주)초화림","생깻잎무침","(주)맛푸름",1.00,❌불일치,44
3158,"들기름을 발라 더 고소한김 재래김","사조씨푸드(주)익산공장","들기름을 발라 고소한 광천김 재래김","(주)광천김",0.63,❌불일치,33
3170,"유기농 유아용 루이보스티","녹차원주식회사","유기농 루이보스티","(주)와이케이컴퍼니",0.77,❌불일치,7
3183,"햇살드리맛김","청수영어조합법인","햇살드리맛김치","(주)토속",0.67,❌불일치,36
3195,"도토리묵가루","(주)우리승진식품","도토리묵가루","(주)성진식품",1.00,❌불일치,11
3226,"추억의단팥빵","주식회사삼립","추억의단팥빵","케이제이푸드",1.00,❌불일치,89
3236,"맛있는 밥&엔(해물)","대상(주)기흥공장","맛있는 밥&엔(해물)","(주)삼진푸드",1.00,❌불일치,79
3279,"베이글칩(치즈)","마늘빵집","치즈 베이글칩","(주)새롬식품",1.00,❌불일치,62
3285,"위즐 바닐라맛","롯데웰푸드(주)","바닐라맛","(주)제나",0.63,❌불일치,53
3304,"인산 복해정","농업회사법인 주식회사 인산농장","인산 복해정","(주) 인산가 제2공장",1.00,❌불일치,42
3310,"원조맛집 떡볶이소스 매운맛","주식회사 오뚜기","떡볶이소스(매운맛)","주식회사 진웅식품",0.67,❌불일치,79
3314,"10곡 미숫가루","민속식품","10곡 미숫가루","대주식품",1.00,❌불일치,43
3318,"다용도양념장","(주)엄지식품","다용도양념장","(주)보부식품",1.00,❌불일치,63
3334,"군납용 딸기크림빵","(주)샤니","딸기크림빵","(주)화과방",0.60,❌불일치,71
3338,"맛있다 자반김","(주)삼육수산","맛있다 자반김","삼육식품",1.00,❌불일치,39
3349,"오리주물럭","(주)한성푸드","오리주물럭","농업회사법인 산들래 주식회사",1.00,❌불일치,75
3350,"참치김치볶음밥","(주)한국데리카후레쉬","참치김치볶음밥","천일식품(주)",1.00,❌불일치,107
3353,"맥스머슬 더블유피에이치","코스맥스엔비티(주)","더블유피에이치","스포맥스",0.62,❌불일치,104
3361,"초코칩 쿠키","롯데웰푸드(주)","초코칩 쿠키","장애인보호작업장꿈꾸는나무",1.00,❌불일치,43
3385,"비빔오징어젓","(주)정이푸드빌","비빔오징어젓","(주)영동식품",1.00,❌불일치,109
3411,"소고기우거지해장국","(주)참맛나라","소고기우거지해장국","주식회사찬장에프에스대전",1.00,❌불일치,83
3418,"티젠 첫사랑의 향기","주식회사 티젠","첫사랑의 향기","(주)미라클브루어리",0.73,❌불일치,39
3429,"한입 미니핫도그","(주)씨엔에스푸드시스템","미니핫도그","구스F&B(주) 3공장",0.67,❌불일치,65
3455,"수제떡갈비","(주)육화원 에프앤디","수제떡갈비","탄도리푸드서비스",1.00,❌불일치,67
3457,"된장고추무침","서울식품","된장고추무침","대일식품",1.00,❌불일치,38
3473,"양배추피클","새미찬 영농조합법인","양배추피클","농업회사법인 주식회사 한울",1.00,❌불일치,49
3482,"보령 비타C플러스","삼진지디에프(주)","비타C플러스","(주)보고신약 논산공장",0.70,❌불일치,82
3494,"로하이 전자레인지용 팝콘 버터맛","사조씨푸드(주) 영천공장","사조 전자레인지용 팝콘 버터맛","(주)사조대림 영천공장",0.67,❌불일치,47
3504,"흑미영양찰떡","한소담","미소 흑미영양찰떡","농업회사법인주식회사해인",0.70,❌불일치,42
3505,"무농약양파로만든양파즙","(주)웰팜","무농약양파로만든 양파즙","푸른들영농조합법인",0.67,❌불일치,7
3509,"초코후로스트 냉동도너츠","(주)벨리도너츠","초코후로스트(냉동)","(주)디엔비",0.64,❌불일치,24
3525,"담은 산수유환","한아바이오텍","산수유환","우리홍화인영농조합법인",0.63,❌불일치,29
3532,"초코칩머핀","씨제이푸드빌주식회사","초코칩머핀","(주)샤니",1.00,❌불일치,80
3539,"매실명가 고추장장아찌","(주)송광매원 제2공장","매실향기 고추장장아찌","하동매실농장",0.60,❌불일치,11
3551,"안흥단호박찐빵","안흥찐빵(합)","안흥단호박찐빵","농업회사법인 밀원본가안흥찐빵 주식회사",1.00,❌불일치,51
3560,"삼육광천파래김","(주)삼육수산","삼육광천파래김","삼육식품",1.00,❌불일치,38
3567,"설록 둥굴레차","농업회사법인(주)오설록농장","둥굴레차","대한다업(주)",0.63,❌불일치,7
3573,"구이양념장어","(주)대정에프엔디","구이양념장어","디제이씨푸드",1.00,❌불일치,154
3576,"이마트 감자맛전분","(주)에버헬스케어 농업회사법인","감자맛전분","(주)동방식품",0.60,❌불일치,21
3577,"아몬드 초코볼","롯데웰푸드(주)","아몬드 초코볼","(주)자연맘",1.00,❌불일치,11
3634,"칼로리바란스 치즈(수출용)","해태제과식품(주)","칼로리바란스 치즈","훼미리식품주식회사",0.71,❌불일치,290
3639,"우리밀만두","씨제이제일제당(주)","우리밀만두피","청기와집식품",0.63,❌불일치,24
3646,"헤이즐넛향 원두커피","프라임하우스","맥널티 헤이즐넛향 원두커피","한국맥널티주식회사",0.73,❌불일치,43
3660,"방울토마토","(주)새롬에프엔","델리 방울토마토","(주)진원무역",0.67,❌불일치,51
3665,"레쓰비 에스프레소","롯데칠성음료(주)","에스프레소","대경커피와 기계",0.60,❌불일치,22
3676,"사각사각사과","롯데칠성음료(주)","사각사각사과","(주)화과방",1.00,❌불일치,68
3682,"대복 쑥 찹쌀떡","대복","찹쌀떡-쑥","(주)영의정",0.67,❌불일치,70
3683,"강남맥아물엿","(주)에스아이푸드","강남맥아물엿","농업회사법인케이엔푸드(주)",1.00,❌불일치,29
3691,"오설��� 레몬&진저","(주)오설록농장","진저 레몬","(주)코코비아",0.67,❌불일치,32
3703,"오렌지루이보스티","(주)바이오포트코리아","오렌지루이보스","에버티",0.70,❌불일치,22
3713,"한우수제떡갈비","소풍푸드","한우수제떡갈비","(주)뽀뽀뜨",1.00,❌불일치,106
3724,"사골냉면육수","반달식품","사골냉면육수","청솔식품",1.00,❌불일치,79
3731,"이정희 가자미식해","(주)정이푸드빌","가자미식해","(주)영동식품",0.60,❌불일치,106
3739,"브로콜리(냉동)","프레시플러스(주)공주제1공장","싱싱 브로콜리(냉동)","농업회사법인 주식회사 세종아란",0.73,❌불일치,14
3752,"미니돈까스","천일식품(주)","미니돈까스","(주)마니커에프앤지",1.00,❌불일치,142
3753,"자일리톨캔디","이화제과","자일리톨캔디","성미제과",1.00,❌불일치,26
3757,"녹차 냉면","버들식품(주)","녹차 냉면","대성F&D",1.00,❌불일치,34
3766,"북어해장국","(주)참맛나라","담백한 북어해장국","(주)신세계푸드 음성공장",0.60,❌불일치,104
3770,"오이소박이","옥과맛있는김치 영농조합법인","오이소박이","(주)동심",1.00,❌불일치,72
